 Reaction rate profiles


     Z  Rx#       1          2          3          4          5          6          7          8          9         10
  4.127E+01  2.058E+02  5.145E+00  3.351E-03  1.000E+01  2.672E+01  3.106E+03  4.543E-03  1.136E-03  5.111E-02  9.545E+01
  4.192E+01  1.982E+02  4.956E+00  3.929E-03  1.054E+01  3.399E+01  3.354E+03  6.126E-03  1.531E-03  6.891E-02  1.272E+02
  4.258E+01  1.909E+02  4.774E+00  4.643E-03  1.122E+01  4.367E+01  3.649E+03  8.348E-03  2.087E-03  9.391E-02  1.709E+02
  4.323E+01  1.840E+02  4.602E+00  5.486E-03  1.204E+01  5.664E+01  4.005E+03  1.150E-02  2.874E-03  1.293E-01  2.314E+02
  4.388E+01  1.775E+02  4.439E+00  6.431E-03  1.301E+01  7.403E+01  4.434E+03  1.600E-02  4.000E-03  1.800E-01  3.162E+02
  4.452E+01  1.714E+02  4.286E+00  7.437E-03  1.414E+01  9.740E+01  4.953E+03  2.248E-02  5.621E-03  2.530E-01  4.355E+02
  4.517E+01  1.658E+02  4.142E+00  8.459E-03  1.542E+01  1.289E+02  5.578E+03  3.189E-02  7.973E-03  3.588E-01  6.044E+02
  4.583E+01  1.605E+02  4.005E+00  9.461E-03  1.686E+01  1.713E+02  6.330E+03  4.562E-02  1.140E-02  5.132E-01  8.438E+02
  4.648E+01  1.537E+02  3.872E+00  1.042E-02  1.845E+01  2.286E+02  7.233E+03  6.573E-02  1.643E-02  7.395E-01  1.183E+03
  4.712E+01  1.485E+02  3.742E+00  1.132E-02  2.019E+01  3.061E+02  8.317E+03  9.530E-02  2.382E-02  1.072E+00  1.660E+03
  4.777E+01  1.433E+02  3.611E+00  1.214E-02  2.207E+01  4.108E+02  9.619E+03  1.388E-01  3.471E-02  1.562E+00  2.329E+03
  4.842E+01  1.384E+02  3.476E+00  1.290E-02  2.406E+01  5.525E+02  1.119E+04  2.030E-01  5.076E-02  2.284E+00  3.254E+03
  4.908E+01  1.326E+02  3.333E+00  1.364E-02  2.615E+01  7.441E+02  1.308E+04  2.977E-01  7.442E-02  3.349E+00  4.516E+03
  4.973E+01  1.248E+02  3.179E+00  1.444E-02  2.835E+01  1.003E+03  1.534E+04  4.370E-01  1.092E-01  4.916E+00  6.207E+03
  5.038E+01  1.221E+02  3.011E+00  1.539E-02  3.067E+01  1.349E+03  1.804E+04  6.408E-01  1.602E-01  7.209E+00  8.419E+03
  5.102E+01  1.254E+02  2.830E+00  1.638E-02  3.298E+01  1.806E+03  2.122E+04  9.362E-01  2.341E-01  1.053E+01  1.125E+04
  5.167E+01  1.220E+02  2.640E+00  1.716E-02  3.511E+01  2.397E+03  2.497E+04  1.357E+00  3.393E-01  1.527E+01  1.477E+04
  5.233E+01  1.056E+02  2.443E+00  1.761E-02  3.691E+01  3.140E+03  2.932E+04  1.944E+00  4.859E-01  2.187E+01  1.906E+04
  5.298E+01  8.872E+01  2.242E+00  1.777E-02  3.835E+01  4.054E+03  3.422E+04  2.743E+00  6.857E-01  3.086E+01  2.412E+04
  5.362E+01  8.121E+01  2.042E+00  1.760E-02  3.930E+01  5.147E+03  3.967E+04  3.807E+00  9.518E-01  4.283E+01  2.993E+04
  5.427E+01  7.485E+01  1.844E+00  1.708E-02  3.967E+01  6.415E+03  4.561E+04  5.196E+00  1.299E+00  5.845E+01  3.645E+04
  5.492E+01  6.837E+01  1.651E+00  1.634E-02  3.951E+01  7.838E+03  5.190E+04  6.970E+00  1.742E+00  7.841E+01  4.351E+04
  5.558E+01  6.185E+01  1.464E+00  1.554E-02  3.894E+01  9.377E+03  5.830E+04  9.202E+00  2.300E+00  1.035E+02  5.090E+04
  5.623E+01  5.544E+01  1.283E+00  1.480E-02  3.804E+01  1.097E+04  6.458E+04  1.198E+01  2.996E+00  1.348E+02  5.832E+04
  5.688E+01  4.844E+01  1.110E+00  1.422E-02  3.698E+01  1.254E+04  7.047E+04  1.543E+01  3.857E+00  1.735E+02  6.545E+04
  5.752E+01  4.202E+01  9.481E-01  1.389E-02  3.589E+01  1.404E+04  7.578E+04  1.969E+01  4.923E+00  2.215E+02  7.203E+04
  5.817E+01  3.606E+01  7.990E-01  1.391E-02  3.490E+01  1.542E+04  8.041E+04  2.500E+01  6.251E+00  2.813E+02  7.795E+04
  5.883E+01  3.056E+01  6.658E-01  1.431E-02  3.411E+01  1.670E+04  8.447E+04  3.168E+01  7.921E+00  3.564E+02  8.329E+04
  5.948E+01  2.560E+01  5.507E-01  1.512E-02  3.354E+01  1.798E+04  8.827E+04  4.020E+01  1.005E+01  4.522E+02  8.845E+04
  6.012E+01  2.133E+01  4.547E-01  1.636E-02  3.320E+01  1.942E+04  9.238E+04  5.125E+01  1.281E+01  5.765E+02  9.414E+04
  6.077E+01  1.785E+01  3.773E-01  1.812E-02  3.313E+01  2.133E+04  9.757E+04  6.596E+01  1.649E+01  7.420E+02  1.014E+05
  6.142E+01  1.509E+01  3.165E-01  2.067E-02  3.343E+01  2.415E+04  1.049E+05  8.627E+01  2.157E+01  9.706E+02  1.118E+05
  6.208E+01  1.298E+01  2.700E-01  2.445E-02  3.422E+01  2.864E+04  1.161E+05  1.159E+02  2.898E+01  1.304E+03  1.277E+05
  6.273E+01  1.149E+01  2.376E-01  2.883E-02  3.504E+01  3.653E+04  1.359E+05  1.620E+02  4.049E+01  1.822E+03  1.553E+05
  6.338E+01  1.078E+01  2.216E-01  3.175E-02  3.493E+01  5.224E+04  1.750E+05  2.397E+02  5.993E+01  2.697E+03  2.093E+05
  6.403E+01  1.100E+01  2.254E-01  3.253E-02  3.340E+01  8.987E+04  2.621E+05  3.958E+02  9.894E+01  4.452E+03  3.310E+05
  6.467E+01  1.332E+01  2.746E-01  4.374E-02  3.218E+01  2.920E+05  6.552E+05  1.079E+03  2.699E+02  1.214E+04  8.981E+05

     Z  Rx#      11         12         13         14         15         16         17         18         19         20
  3.250E-01  3.354E+01  1.037E+02  7.296E+00  4.187E+04  1.131E+04  5.681E+00  2.166E-07  1.065E+07  5.986E+00  4.264E-05
  9.750E-01  3.972E+01  1.126E+02  8.311E+00  4.148E+04  1.195E+04  6.761E+00  2.491E-07  1.047E+07  6.120E+00  5.525E-05
  1.625E+00  4.393E+01  1.155E+02  8.994E+00  3.899E+04  1.186E+04  7.545E+00  2.754E-07  1.009E+07  6.009E+00  6.660E-05
  2.275E+00  4.724E+01  1.152E+02  9.552E+00  3.593E+04  1.153E+04  8.156E+00  2.997E-07  9.631E+06  5.795E+00  7.751E-05
  2.925E+00  4.993E+01  1.135E+02  1.006E+01  3.277E+04  1.106E+04  8.566E+00  3.250E-07  9.177E+06  5.561E+00  8.838E-05
  3.575E+00  5.190E+01  1.106E+02  1.053E+01  2.968E+04  1.048E+04  8.772E+00  3.531E-07  8.749E+06  5.337E+00  9.874E-05
  4.225E+00  5.351E+01  1.074E+02  1.101E+01  2.680E+04  9.856E+03  8.846E+00  3.852E-07  8.352E+06  5.131E+00  1.093E-04
  4.875E+00  5.457E+01  1.037E+02  1.148E+01  2.411E+04  9.195E+03  8.780E+00  4.224E-07  7.990E+06  4.948E+00  1.195E-04
  5.525E+00  5.506E+01  9.953E+01  1.196E+01  2.161E+04  8.508E+03  8.587E+00  4.657E-07  7.662E+06  4.787E+00  1.290E-04
  6.175E+00  5.550E+01  9.575E+01  1.247E+01  1.937E+04  7.851E+03  8.345E+00  5.166E-07  7.365E+06  4.649E+00  1.394E-04
  6.825E+00  5.496E+01  9.132E+01  1.295E+01  1.725E+04  7.138E+03  7.951E+00  5.771E-07  7.100E+06  4.534E+00  1.477E-04
  7.475E+00  5.435E+01  8.728E+01  1.348E+01  1.537E+04  6.474E+03  7.526E+00  6.494E-07  6.867E+06  4.443E+00  1.565E-04
