SIZE INTERVAL       0
    WAVl        QEXT      W0      gf
      0.31860000       2.0541622      0.99999937      0.87356319
      0.33550000       2.0298585      0.99999943      0.85953114
      0.36500000       2.0129716      0.99999959      0.87352046
      0.42000000       2.0282764      0.99999977      0.86210736
      0.49500000       2.0255175      0.99999987      0.86623692
      0.54480000       2.0865602      0.99999963      0.87011810
      0.55810000       2.0708889      0.99999954      0.86776914
      0.58580000       2.1140018      0.99999913      0.86722700
      0.61500000       2.0382394      0.99999776      0.87550937
      0.64590000       2.0615120      0.99999738      0.86971513
      0.67900000       2.1184120      0.99999638      0.87351337
      0.72100000       2.0838676      0.99998678      0.87203464
      0.76800000       2.0182947      0.99997335      0.86923674
      0.81300000       2.1206303      0.99997659      0.86518964
      0.86700000       2.1221358      0.99994111      0.88152860
      0.92600000       2.0492615      0.99978065      0.87507705
       1.0000000       2.0486044      0.99932400      0.85597374
       1.0500000       2.0868845      0.99969781      0.87546386
       1.1000000       2.1297520      0.99960863      0.85290710
       1.1700000       2.0106166      0.99793995      0.86464575
       1.2500000       2.1642259      0.99843083      0.88224283
       1.3700000       2.1929382      0.99249449      0.87977573
       1.5000000       2.0560671      0.97148605      0.86517759
       1.6300000       2.1026432      0.99060191      0.86581308
       1.7700000       2.2195934      0.98839422      0.86676840
       1.9400000       2.0123262      0.84061024      0.89041119
       2.1100000       2.3120825      0.96321247      0.87828110
       2.3400000       2.1584181      0.95124641      0.87997091
       2.5700000       1.9955162      0.84738601      0.89765530
       2.7900000       2.1222683      0.49660094      0.98418827
       3.0800000       2.1711165      0.52636982      0.94862355
       3.4100000       2.1922190      0.58050254      0.93143886
       3.7900000       2.0127141      0.84116601      0.84222527
       4.0900000       2.4497407      0.81439420      0.89281733
       4.3600000       2.2160067      0.71770647      0.90414159
SIZE INTERVAL      81
    WAVl        QEXT      W0      gf
      0.25630000       2.0192801      0.99999808      0.86555248
      0.27950000       2.0229875      0.99999871      0.86948526
      0.29650000       2.0319525      0.99999907      0.86246694
      0.31860000       2.0526313      0.99999928      0.86866975
      0.33550000       2.0338416      0.99999941      0.86744541
      0.36500000       2.0344298      0.99999956      0.86297059
      0.42000000       2.0489749      0.99999977      0.86741636
      0.49500000       2.0795651      0.99999987      0.87292396
      0.54480000       2.0205789      0.99999958      0.87227835
      0.55810000       2.0856462      0.99999954      0.88014636
      0.58580000       2.0431382      0.99999910      0.86942597
      0.61500000       2.0289755      0.99999772      0.86507222
      0.64590000       2.0694881      0.99999742      0.87465069
      0.67900000       2.0874633      0.99999644      0.87654548
      0.72100000       2.0259302      0.99998543      0.86834731
      0.76800000       2.0289584      0.99997135      0.86683173
      0.81300000       2.1096651      0.99997798      0.87004294
      0.86700000       2.1150138      0.99994214      0.87443399
      0.92600000       2.0288103      0.99980263      0.87646455
       1.0000000       2.0181663      0.99936031      0.87055643
       1.0500000       2.1120009      0.99971643      0.87642366
       1.1000000       2.0758987      0.99963803      0.87796969
       1.1700000       2.0201045      0.99711694      0.86447680
       1.2500000       2.0900607      0.99813243      0.87730744
       1.3700000       2.1427169      0.99193941      0.88228117
       1.5000000       2.2023510      0.97087980      0.88450549
       1.6300000       2.0397938      0.98920464      0.86527617
       1.7700000       2.0900567      0.98628184      0.85417958
       1.9400000       2.2320190      0.84470066      0.90533495
       2.1100000       2.0286605      0.95150335      0.86396003
       2.3400000       2.0154837      0.94720714      0.88229751
       2.5700000       2.1538402      0.84632961      0.90432272
       2.7900000       2.1161811      0.49830288      0.98468011
       3.0800000       2.1612739      0.52834808      0.94909125
       3.4100000       2.1549086      0.56676144      0.93594174
       3.7900000       2.1726512      0.83534952      0.84961231
       4.0900000       2.1800314      0.78404913      0.87794922
       4.3600000       2.4012451      0.72857503      0.91826282
SIZE INTERVAL      82
    WAVl        QEXT      W0      gf
      0.25630000       2.0126568      0.99999791      0.86280189
      0.27950000       2.0473658      0.99999861      0.86184723
      0.29650000       2.0561983      0.99999882      0.86651715
      0.31860000       2.0238833      0.99999926      0.86201830
      0.33550000       2.0522026      0.99999939      0.87495066
      0.36500000       2.0214710      0.99999953      0.86485062
      0.42000000       2.0656829      0.99999976      0.87468575
      0.49500000       2.0229135      0.99999986      0.87433987
      0.54480000       2.0709458      0.99999961      0.87215958
      0.55810000       2.0167133      0.99999949      0.87343427
      0.58580000       2.0249464      0.99999906      0.87571637
      0.61500000       2.0689440      0.99999779      0.87761732
      0.64590000       2.0879125      0.99999732      0.87127945
      0.67900000       2.0324970      0.99999596      0.86910787
      0.72100000       2.0113418      0.99998715      0.87537828
      0.76800000       2.0604020      0.99997444      0.86995839
      0.81300000       2.1021299      0.99997819      0.88285330
      0.86700000       2.0922915      0.99993956      0.87009277
      0.92600000       2.0214192      0.99980762      0.87261840
       1.0000000       2.0050781      0.99947152      0.87407899
       1.0500000       2.1211763      0.99976347      0.88203665
       1.1000000       2.0461635      0.99964887      0.86245067
       1.1700000       2.0127633      0.99765223      0.87536498
       1.2500000       2.0750904      0.99761511      0.87496047
       1.3700000       2.0582753      0.99045997      0.87759535
       1.5000000       2.1156994      0.96797227      0.88509440
       1.6300000       2.2174197      0.98946898      0.87429762
       1.7700000       2.0508063      0.98595560      0.87775428
       1.9400000       2.0243106      0.81804843      0.89856994
       2.1100000       2.2496048      0.95766638      0.87981981
       2.3400000       2.2679746      0.94887296      0.89640327
       2.5700000       2.3165485      0.84875301      0.91447819
       2.7900000       2.1103418      0.50000027      0.98509806
       3.0800000       2.1519940      0.53017801      0.94950516
       3.4100000       2.2174476      0.57278240      0.94328511
       3.7900000       2.3365086      0.84251318      0.88111852
       4.0900000       2.0527632      0.75664257      0.87360528
       4.3600000       2.2110059      0.69080087      0.91152795
SIZE INTERVAL      83
    WAVl        QEXT      W0      gf
      0.25630000       2.0345692      0.99999773      0.86439403
      0.27950000       2.0480221      0.99999852      0.85554916
      0.29650000       2.0222045      0.99999894      0.87178147
      0.31860000       2.0512586      0.99999925      0.86409014
      0.33550000       2.0355644      0.99999933      0.86604728
      0.36500000       2.0371005      0.99999950      0.86989903
      0.42000000       2.0551302      0.99999975      0.87663242
      0.49500000       2.0410015      0.99999985      0.87086438
      0.54480000       2.0219179      0.99999958      0.87446522
      0.55810000       2.0830735      0.99999950      0.87493894
      0.58580000       2.0619084      0.99999901      0.87322257
      0.61500000       2.0230712      0.99999764      0.87732958
      0.64590000       2.0295769      0.99999685      0.86807699
      0.67900000       2.0400965      0.99999615      0.87274340
      0.72100000       2.0567560      0.99998692      0.87065816
      0.76800000       2.0927439      0.99997510      0.87946250
      0.81300000       2.1071574      0.99997768      0.87566429
      0.86700000       2.0437112      0.99994130      0.87855809
      0.92600000       2.0234842      0.99980868      0.86874384
       1.0000000       2.0217078      0.99946630      0.86895398
       1.0500000       2.1348530      0.99976045      0.87241604
       1.1000000       2.0238164      0.99967057      0.86950661
       1.1700000       2.0422407      0.99797884      0.86828232
       1.2500000       2.1344666      0.99780830      0.86940028
       1.3700000       2.0379727      0.98859382      0.87870863
       1.5000000       2.0370035      0.96191784      0.87970226
       1.6300000       2.1248643      0.98791370      0.87909385
       1.7700000       2.2235966      0.98388987      0.87059128
       1.9400000       2.1450076      0.81546389      0.90921215
       2.1100000       2.0202932      0.94791973      0.86268507
       2.3400000       2.0009037      0.93494063      0.87966573
       2.5700000       1.9978775      0.81494385      0.90425748
       2.7900000       2.1047844      0.50166914      0.98545487
       3.0800000       2.1432434      0.53186764      0.94987122
       3.4100000       2.1293392      0.55001704      0.94367542
       3.7900000       2.0362051      0.80572935      0.86579536
       4.0900000       2.3103057      0.76726878      0.89497516
       4.3600000       2.0757533      0.65260120      0.90475451
SIZE INTERVAL      84
    WAVl        QEXT      W0      gf
      0.25630000       2.0129224      0.99999757      0.85318361
      0.27950000       2.0320571      0.99999844      0.86155206
      0.29650000       2.0292233      0.99999887      0.87023690
      0.31860000       2.0496586      0.99999919      0.86549757
      0.33550000       2.0511313      0.99999930      0.86738561
      0.36500000       2.0329204      0.99999947      0.87226331
      0.42000000       2.0342308      0.99999973      0.87543818
      0.49500000       2.0615396      0.99999983      0.87310720
      0.54480000       2.0467582      0.99999955      0.87654150
      0.55810000       2.0413603      0.99999946      0.87592097
      0.58580000       2.0432672      0.99999897      0.87410932
      0.61500000       2.0654482      0.99999756      0.87381799
      0.64590000       2.0748930      0.99999714      0.87633823
      0.67900000       2.0754628      0.99999610      0.88119733
      0.72100000       2.0850225      0.99998676      0.87880954
      0.76800000       2.0596809      0.99997378      0.88033336
      0.81300000       2.0326880      0.99997629      0.87750722
      0.86700000       2.0222414      0.99993752      0.86694548
      0.92600000       2.0184383      0.99980815      0.87831059
       1.0000000       2.0421118      0.99949381      0.86752250
       1.0500000       2.1121085      0.99977399      0.88206659
       1.1000000       2.0169403      0.99970676      0.87100292
       1.1700000       2.0628260      0.99800973      0.87124887
       1.2500000       2.1443990      0.99804009      0.87137877
       1.3700000       2.1057376      0.98847815      0.86869790
       1.5000000       2.0382998      0.95182554      0.87674516
       1.6300000       2.0348007      0.98602206      0.87846265
       1.7700000       2.1222948      0.98290386      0.87106364
       1.9400000       2.1568574      0.80391855      0.91426196
       2.1100000       2.1976588      0.94977130      0.89176930
       2.3400000       2.2689617      0.93548836      0.89347528
       2.5700000       2.2231709      0.81853330      0.91790842
       2.7900000       2.0995022      0.50328528      0.98576139
       3.0800000       2.1349909      0.53342493      0.95019469
       3.4100000       2.1810769      0.55631277      0.95049347
       3.7900000       2.2391977      0.81017500      0.88470551
       4.0900000       2.2014505      0.74181105      0.89637286
       4.3600000       2.2565093      0.66873324      0.92332028
SIZE INTERVAL      85
    WAVl        QEXT      W0      gf
      0.25630000       2.0229207      0.99999743      0.85034281
      0.27950000       2.0410358      0.99999834      0.86339472
      0.29650000       2.0455124      0.99999879      0.86416644
      0.31860000       2.0402228      0.99999913      0.86974854
      0.33550000       2.0482081      0.99999925      0.86928354
      0.36500000       2.0420587      0.99999945      0.87458088
      0.42000000       2.0226026      0.99999971      0.87221319
      0.49500000       2.0418141      0.99999984      0.87524863
      0.54480000       2.0679372      0.99999954      0.87516720
      0.55810000       2.0108405      0.99999943      0.87620684
      0.58580000       2.0200686      0.99999881      0.87328369
      0.61500000       2.0204395      0.99999745      0.87667064
      0.64590000       2.0225146      0.99999677      0.87255069
      0.67900000       2.0211703      0.99999555      0.87225291
      0.72100000       2.0135612      0.99998559      0.87627235
      0.76800000       2.0186190      0.99997265      0.87495239
      0.81300000       2.0267418      0.99997560      0.87302598
      0.86700000       2.0405319      0.99993834      0.87885089
      0.92600000       2.0725455      0.99980784      0.87332441
       1.0000000       2.0664206      0.99950671      0.88018514
       1.0500000       2.1174287      0.99974735      0.87580299
       1.1000000       2.0252082      0.99960818      0.86818652
       1.1700000       2.0841727      0.99812474      0.87573850
       1.2500000       2.1449411      0.99807396      0.87363574
       1.3700000       2.1262463      0.98918090      0.87184258
       1.5000000       2.0701017      0.95292991      0.87693948
       1.6300000       2.0245525      0.98231488      0.87520473
       1.7700000       2.0371145      0.97789182      0.87632862
       1.9400000       2.0482599      0.77885088      0.90996658
       2.1100000       2.1043169      0.94224916      0.88416401
       2.3400000       2.0199331      0.92732528      0.88508343
       2.5700000       2.0918137      0.79738590      0.92129245
       2.7900000       2.0944726      0.50482873      0.98602666
       3.0800000       2.1272075      0.53485771      0.95048020
       3.4100000       2.1315244      0.54305390      0.95198754
       3.7900000       2.1830907      0.79126071      0.88654204
       4.0900000       2.0761131      0.72033021      0.90397478
       4.3600000       2.2054647      0.64673144      0.92784187
SIZE INTERVAL      86
    WAVl        QEXT      W0      gf
      0.25630000       2.0247705      0.99999728      0.85812611
      0.27950000       2.0161562      0.99999821      0.86910450
      0.29650000       2.0263990      0.99999871      0.86310961
      0.31860000       2.0287628      0.99999905      0.87014610
      0.33550000       2.0391794      0.99999921      0.86964422
      0.36500000       2.0372496      0.99999941      0.87263509
      0.42000000       2.0509630      0.99999970      0.87557282
      0.49500000       2.0259455      0.99999983      0.87664980
      0.54480000       2.0646866      0.99999951      0.87649059
      0.55810000       2.0302896      0.99999940      0.87435863
      0.58580000       2.0386210      0.99999880      0.87541568
      0.61500000       2.0511696      0.99999734      0.87963082
      0.64590000       2.0651988      0.99999657      0.87640536
      0.67900000       2.0491727      0.99999563      0.87486862
      0.72100000       2.0789344      0.99998544      0.87637326
      0.76800000       2.0780380      0.99997220      0.88153599
      0.81300000       2.0834410      0.99997503      0.87761508
      0.86700000       2.0928374      0.99993546      0.87664547
      0.92600000       2.1022385      0.99980345      0.87543145
       1.0000000       2.1082179      0.99942541      0.87489322
       1.0500000       2.0478861      0.99975577      0.87586443
       1.1000000       2.0348537      0.99967637      0.87205915
       1.1700000       2.0755046      0.99816189      0.87846674
       1.2500000       2.1166247      0.99821086      0.88264503
       1.3700000       2.1221767      0.99035711      0.87724606
       1.5000000       2.0945067      0.96118519      0.87814439
       1.6300000       2.0634669      0.98266371      0.87401902
       1.7700000       2.0103235      0.97639711      0.88038445
       1.9400000       2.0419563      0.75812368      0.91518362
       2.1100000       2.0184131      0.93268729      0.88242170
       2.3400000       2.1262767      0.92350791      0.89118539
       2.5700000       2.1370679      0.78987069      0.92827336
       2.7900000       2.0896778      0.50628739      0.98625802
       3.0800000       2.1198663      0.53617362      0.95073185
       3.4100000       2.1344826      0.54158148      0.95478723
       3.7900000       2.1302797      0.78339191      0.89540075
       4.0900000       2.2580943      0.72831442      0.91946478
       4.3600000       2.0899405      0.61905533      0.93123547
SIZE INTERVAL      87
    WAVl        QEXT      W0      gf
      0.25630000       2.0239157      0.99999711      0.86505970
      0.27950000       2.0327637      0.99999810      0.87084374
      0.29650000       2.0235828      0.99999861      0.86393595
      0.31860000       2.0311346      0.99999902      0.87311987
      0.33550000       2.0217720      0.99999914      0.86977684
      0.36500000       2.0435645      0.99999938      0.87292418
      0.42000000       2.0383220      0.99999967      0.87620870
      0.49500000       2.0259552      0.99999981      0.87652481
      0.54480000       2.0587505      0.99999948      0.87820760
      0.55810000       2.0219807      0.99999933      0.87496418
      0.58580000       2.0393785      0.99999882      0.87548231
      0.61500000       2.0530824      0.99999717      0.87864933
      0.64590000       2.0690167      0.99999666      0.87794391
      0.67900000       2.0622639      0.99999550      0.88019381
      0.72100000       2.0399012      0.99998470      0.87811966
      0.76800000       2.0206207      0.99996940      0.87470937
      0.81300000       2.0164550      0.99997265      0.87679888
      0.86700000       2.0173629      0.99993305      0.87562001
      0.92600000       2.0315650      0.99979304      0.87431655
       1.0000000       2.0760462      0.99943279      0.87394927
       1.0500000       2.0177838      0.99975276      0.87466421
       1.1000000       2.0609930      0.99971214      0.87802792
       1.1700000       2.1232750      0.99779788      0.87500776
       1.2500000       2.1045235      0.99821838      0.87956859
       1.3700000       2.1144550      0.99093970      0.88454330
       1.5000000       2.0997610      0.96275797      0.88058669
       1.6300000       2.0899510      0.98482707      0.88106603
       1.7700000       2.0465267      0.97608784      0.87786441
       1.9400000       2.0516014      0.73429889      0.92433023
       2.1100000       2.0659949      0.92972438      0.89437225
       2.3400000       2.1724005      0.92117296      0.90171606
       2.5700000       2.0572625      0.77016058      0.92835784
       2.7900000       2.0851061      0.50765568      0.98646130
       3.0800000       2.1129421      0.53738006      0.95095329
       3.4100000       2.1412412      0.54155449      0.95757350
       3.7900000       2.1346586      0.76848716      0.89862486
       4.0900000       2.0512875      0.68639045      0.91239989
       4.3600000       2.2204956      0.63006931      0.94295630
SIZE INTERVAL      88
    WAVl        QEXT      W0      gf
      0.25630000       2.0131537      0.99999686      0.86574289
      0.27950000       2.0121103      0.99999793      0.87071797
      0.29650000       2.0330372      0.99999852      0.86556209
      0.31860000       2.0352742      0.99999894      0.87221204
      0.33550000       2.0114829      0.99999907      0.87015809
      0.36500000       2.0179954      0.99999933      0.87258337
      0.42000000       2.0372287      0.99999965      0.87665625
      0.49500000       2.0466941      0.99999980      0.87570026
      0.54480000       2.0154961      0.99999945      0.87770488
      0.55810000       2.0376083      0.99999934      0.87874185
      0.58580000       2.0176970      0.99999875      0.87731337
      0.61500000       2.0537195      0.99999705      0.87743515
      0.64590000       2.0622749      0.99999647      0.87768311
      0.67900000       2.0532076      0.99999523      0.88173165
      0.72100000       2.0168990      0.99998357      0.87877891
      0.76800000       2.0472137      0.99996940      0.87911537
      0.81300000       2.0741791      0.99997304      0.87804504
      0.86700000       2.0716353      0.99993230      0.87863295
      0.92600000       2.0455578      0.99979016      0.88152566
       1.0000000       2.0286212      0.99944424      0.87291891
       1.0500000       2.0723192      0.99974939      0.88224550
       1.1000000       2.0887328      0.99970393      0.88195193
       1.1700000       2.0640989      0.99805809      0.87633098
       1.2500000       2.0423260      0.99811864      0.88096293
       1.3700000       2.1122520      0.99099426      0.88186406
       1.5000000       2.0972977      0.96418417      0.88727738
       1.6300000       2.1080543      0.98618733      0.88234484
       1.7700000       2.0840839      0.97648850      0.87906491
       1.9400000       2.0411733      0.72009363      0.92708684
       2.1100000       2.1113088      0.92217762      0.89775079
       2.3400000       2.0564647      0.90833611      0.89399397
       2.5700000       2.1612133      0.76714599      0.93572319
       2.7900000       2.0807474      0.50893203      0.98664099
       3.0800000       2.1064110      0.53848416      0.95114775
       3.4100000       2.1181848      0.53559881      0.95888038
       3.7900000       2.1755106      0.75781174      0.90647557
       4.0900000       2.2088160      0.69689029      0.92650147
       4.3600000       2.0883253      0.59313449      0.94092157
SIZE INTERVAL      89
    WAVl        QEXT      W0      gf
      0.25630000       2.0255545      0.99999664      0.86771955
      0.27950000       2.0180744      0.99999778      0.87031894
      0.29650000       2.0207054      0.99999840      0.86565613
      0.31860000       2.0180889      0.99999886      0.86986380
      0.33550000       2.0158293      0.99999900      0.86952333
      0.36500000       2.0185317      0.99999928      0.87309340
      0.42000000       2.0423350      0.99999962      0.87589851
      0.49500000       2.0485006      0.99999979      0.87612552
      0.54480000       2.0452785      0.99999942      0.87950742
      0.55810000       2.0476590      0.99999929      0.87765572
      0.58580000       2.0481690      0.99999869      0.87939510
      0.61500000       2.0183133      0.99999681      0.87738453
      0.64590000       2.0669288      0.99999483      0.87350135
      0.67900000       2.0561922      0.99999493      0.87857617
      0.72100000       2.0153669      0.99998271      0.87829208
      0.76800000       2.0576835      0.99996744      0.88148054
      0.81300000       2.0541785      0.99997158      0.88117246
      0.86700000       2.0310206      0.99992648      0.87617354
      0.92600000       2.0227014      0.99977289      0.87707799
       1.0000000       2.0729240      0.99945395      0.88324923
       1.0500000       2.0676045      0.99974489      0.88055137
       1.1000000       2.0269021      0.99968222      0.87381462
       1.1700000       2.0122790      0.99797827      0.87978107
       1.2500000       2.0189428      0.99806691      0.87711373
       1.3700000       2.0698293      0.99053293      0.88442128
       1.5000000       2.1095773      0.96364654      0.88833414
       1.6300000       2.1155470      0.98663784      0.88070084
       1.7700000       2.0790125      0.98061722      0.88605595
       1.9400000       2.0383763      0.74002129      0.92230025
       2.1100000       2.1000312      0.90871661      0.89634793
       2.3400000       2.0267740      0.89428581      0.89539265
       2.5700000       2.0246115      0.73703823      0.93490831
       2.7900000       2.0765921      0.51011743      0.98680051
       3.0800000       2.1002510      0.53949277      0.95131810
       3.4100000       2.1075953      0.53239773      0.96049743
       3.7900000       2.0460129      0.72732498      0.90302545
       4.0900000       2.0786422      0.65913044      0.92351562
       4.3600000       2.1850070      0.60139251      0.94965928
SIZE INTERVAL      90
    WAVl        QEXT      W0      gf
      0.25630000       2.0219686      0.99999637      0.86814673
      0.27950000       2.0248528      0.99999760      0.86751833
      0.29650000       2.0282479      0.99999818      0.86608247
      0.31860000       2.0288233      0.99999878      0.87039504
      0.33550000       2.0293123      0.99999894      0.87143425
      0.36500000       2.0154746      0.99999923      0.87414079
      0.42000000       2.0198135      0.99999960      0.87674886
      0.49500000       2.0438587      0.99999978      0.87674563
      0.54480000       2.0175747      0.99999938      0.87622346
      0.55810000       2.0345595      0.99999925      0.87889802
      0.58580000       2.0221584      0.99999855      0.87688561
      0.61500000       2.0413943      0.99999667      0.88111133
      0.64590000       2.0170116      0.99999599      0.87733166
      0.67900000       2.0392334      0.99999459      0.87903639
      0.72100000       2.0285739      0.99998085      0.87803287
      0.76800000       2.0653598      0.99996511      0.87947483
      0.81300000       2.0491140      0.99996974      0.88185070
      0.86700000       2.0410269      0.99991264      0.87527192
      0.92600000       2.0666302      0.99976871      0.88057876
       1.0000000       2.0163495      0.99940553      0.87716668
       1.0500000       2.0348442      0.99972872      0.88182936
       1.1000000       2.0801259      0.99968091      0.88137685
       1.1700000       2.0814628      0.99793556      0.88172565
       1.2500000       2.0593093      0.99804254      0.88237135
       1.3700000       2.0322615      0.99031133      0.87978170
       1.5000000       2.0938997      0.96389677      0.88852579
       1.6300000       2.1203005      0.98660647      0.88117183
       1.7700000       2.1047478      0.98074596      0.88830710
       1.9400000       2.0384123      0.75491388      0.91939155
       2.1100000       2.0435173      0.90931828      0.89502595
       2.3400000       2.0149022      0.88341382      0.90384931
       2.5700000       2.0719935      0.72809197      0.94042875
       2.7900000       2.0726312      0.51121454      0.98694254
       3.0800000       2.0944411      0.54041244      0.95146691
       3.4100000       2.1035305      0.53162624      0.96186293
       3.7900000       2.1269302      0.72714294      0.91609986
       4.0900000       2.1405681      0.65644893      0.93329942
       4.3600000       2.0880077      0.57466302      0.95052783
SIZE INTERVAL      91
    WAVl        QEXT      W0      gf
      0.25630000       2.0137508      0.99999605      0.86696525
      0.27950000       2.0248554      0.99999742      0.86635582
      0.29650000       2.0111480      0.99999813      0.86717399
      0.31860000       2.0143613      0.99999867      0.86999380
      0.33550000       2.0300241      0.99999885      0.87039885
      0.36500000       2.0317757      0.99999917      0.87542762
      0.42000000       2.0142588      0.99999957      0.87528370
      0.49500000       2.0312850      0.99999976      0.87668930
      0.54480000       2.0189292      0.99999933      0.87747872
      0.55810000       2.0374134      0.99999920      0.88003341
      0.58580000       2.0402041      0.99999851      0.88169562
      0.61500000       2.0146523      0.99999642      0.88039738
      0.64590000       2.0494545      0.99999579      0.88052996
      0.67900000       2.0298816      0.99999346      0.87558280
      0.72100000       2.0439467      0.99998102      0.87916521
      0.76800000       2.0483179      0.99996391      0.87982428
      0.81300000       2.0393617      0.99996792      0.88067752
      0.86700000       2.0300166      0.99991720      0.87850654
      0.92600000       2.0552059      0.99975393      0.88177264
       1.0000000       2.0290576      0.99937651      0.87917452
       1.0500000       2.0323907      0.99971328      0.87905861
       1.1000000       2.0261013      0.99962040      0.87618288
       1.1700000       2.0391098      0.99768382      0.87748314
       1.2500000       2.0652520      0.99797204      0.87923804
       1.3700000       2.0326129      0.98994243      0.88259810
       1.5000000       2.0325264      0.96093980      0.88191354
       1.6300000       2.0943496      0.98632187      0.88668549
       1.7700000       2.1108561      0.98063380      0.88544099
       1.9400000       2.0506192      0.75865171      0.92115140
       2.1100000       2.0254418      0.91907550      0.89308627
       2.3400000       2.0124628      0.87071570      0.90826666
       2.5700000       2.1260249      0.71926664      0.94595706
       2.7900000       2.0688567      0.51222696      0.98706922
       3.0800000       2.0889617      0.54124944      0.95159648
       3.4100000       2.0975291      0.53357522      0.96159826
       3.7900000       2.1713641      0.71073713      0.92195004
       4.0900000       2.1525255      0.64561383      0.93860934
       4.3600000       2.1362685      0.57540190      0.95633377
SIZE INTERVAL      92
    WAVl        QEXT      W0      gf
      0.25630000       2.0210465      0.99999570      0.86570880
      0.27950000       2.0229289      0.99999720      0.86667420
      0.29650000       2.0163141      0.99999799      0.86747768
      0.31860000       2.0284187      0.99999859      0.87177084
      0.33550000       2.0120707      0.99999876      0.87047030
      0.36500000       2.0268140      0.99999911      0.87580581
      0.42000000       2.0196194      0.99999954      0.87511753
      0.49500000       2.0330325      0.99999974      0.87799384
      0.54480000       2.0443583      0.99999930      0.87874928
      0.55810000       2.0427876      0.99999915      0.87924745
      0.58580000       2.0319841      0.99999840      0.88053275
      0.61500000       2.0139333      0.99999614      0.87986809
      0.64590000       2.0381349      0.99999550      0.88058314
      0.67900000       2.0427011      0.99999396      0.88210322
      0.72100000       2.0166438      0.99997942      0.87947515
      0.76800000       2.0208021      0.99996118      0.87802954
      0.81300000       2.0583118      0.99996622      0.88084826
      0.86700000       2.0222998      0.99991499      0.88027281
      0.92600000       2.0595701      0.99968026      0.88294361
       1.0000000       2.0493026      0.99935387      0.88084140
       1.0500000       2.0538249      0.99970044      0.88055472
       1.1000000       2.0603247      0.99964394      0.88057587
       1.1700000       2.0705452      0.99774465      0.88493054
       1.2500000       2.0405343      0.99788601      0.88292260
       1.3700000       2.0864215      0.98981204      0.88224696
       1.5000000       2.0319425      0.96088587      0.88746687
       1.6300000       2.0285984      0.98544914      0.88184978
       1.7700000       2.1016289      0.98099830      0.88852281
       1.9400000       2.0558027      0.76294019      0.92020986
       2.1100000       2.0231540      0.92405152      0.89430597
       2.3400000       2.0253095      0.88151315      0.90777897
       2.5700000       2.1151244      0.69826778      0.94941926
       2.7900000       2.0652607      0.51315882      0.98718236
       3.0800000       2.0837943      0.54200968      0.95170885
       3.4100000       2.0905200      0.53681362      0.96043618
       3.7900000       2.1264799      0.68859858      0.92776709
       4.0900000       2.0789120      0.62172987      0.94096585
       4.3600000       2.1250464      0.56624263      0.95927493
SIZE INTERVAL      93
    WAVl        QEXT      W0      gf
      0.25630000       2.0204418      0.99999536      0.86440587
      0.27950000       2.0241087      0.99999696      0.86640303
      0.29650000       2.0139097      0.99999779      0.86563944
      0.31860000       2.0149672      0.99999846      0.87106954
      0.33550000       2.0214275      0.99999867      0.87008706
      0.36500000       2.0263280      0.99999904      0.87641862
      0.42000000       2.0137220      0.99999950      0.87568449
      0.49500000       2.0306057      0.99999972      0.87839502
      0.54480000       2.0167648      0.99999923      0.87799489
      0.55810000       2.0152831      0.99999908      0.87905703
      0.58580000       2.0171906      0.99999828      0.87863215
      0.61500000       2.0200128      0.99999590      0.88062658
      0.64590000       2.0286202      0.99999522      0.88145734
      0.67900000       2.0501548      0.99999350      0.88028775
      0.72100000       2.0456319      0.99997853      0.88231438
      0.76800000       2.0394626      0.99995911      0.88178188
      0.81300000       2.0204394      0.99996369      0.87943954
      0.86700000       2.0305881      0.99991031      0.88077258
      0.92600000       2.0560637      0.99973084      0.88508366
       1.0000000       2.0574095      0.99906573      0.88440201
       1.0500000       2.0613704      0.99968808      0.88228931
       1.1000000       2.0677234      0.99962901      0.88199721
       1.1700000       2.0424419      0.99760662      0.88050005
       1.2500000       2.0133662      0.99772479      0.88214835
       1.3700000       2.0426380      0.98900920      0.88200974
       1.5000000       2.0766605      0.95962462      0.89036467
       1.6300000       2.0285754      0.98536215      0.88482111
       1.7700000       2.0402521      0.97967800      0.88398183
       1.9400000       2.0878598      0.76192650      0.92340965
       2.1100000       2.0214288      0.92494015      0.89533109
       2.3400000       2.0579766      0.88773388      0.90901051
       2.5700000       2.1071661      0.67040981      0.95460496
       2.7900000       2.0618359      0.51401448      0.98728346
       3.0800000       2.0789215      0.54269880      0.95180587
       3.4100000       2.0844036      0.53899457      0.95972970
       3.7900000       2.1239262      0.65907211      0.93495191
       4.0900000       2.0689529      0.60112982      0.94582724
       4.3600000       2.0870520      0.55167016      0.96129659
SIZE INTERVAL      94
    WAVl        QEXT      W0      gf
      0.25630000       2.0186830      0.99999496      0.86240614
      0.27950000       2.0204412      0.99999673      0.86718836
      0.29650000       2.0164145      0.99999764      0.86662731
      0.31860000       2.0220345      0.99999834      0.87215106
      0.33550000       2.0150827      0.99999856      0.87075453
      0.36500000       2.0231243      0.99999896      0.87509676
      0.42000000       2.0129615      0.99999946      0.87626325
      0.49500000       2.0296441      0.99999970      0.87944924
      0.54480000       2.0173298      0.99999918      0.87973753
      0.55810000       2.0291933      0.99999902      0.88042390
      0.58580000       2.0351608      0.99999818      0.88142400
      0.61500000       2.0334583      0.99999565      0.88186077
      0.64590000       2.0418581      0.99999494      0.88173471
